pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
HfFeGe,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,26.0,72.0,46.0,43.333333333333336,19.11111111111111,26.0,45.0,79.0,34.0,59.66666666666666,12.888888888888888,45.0,55.845,178.49,122.645,102.325,50.77666666666667,55.845,1211.4,2506.0,1294.6,1842.8,442.13333333333327,1211.4,4.0,14.0,10.0,8.666666666666666,3.555555555555556,4.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,120.0,175.0,55.0,142.33333333333334,21.777777777777786,120.0,1.3,2.01,0.7099999999999997,1.7133333333333332,0.2755555555555555,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,2.0,10.0,8.0,6.0,2.6666666666666665,2.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,8.0,18.0,10.0,13.333333333333334,3.555555555555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,8.0,8.0,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,10.73,23.005,12.275,18.645,5.276666666666666,10.73,0.0,0.383,0.383,0.1276666666666666,0.1702222222222222,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555556,0.0,194.0,229.0,35.0,216.0,14.666666666666666,194.0,2.0,0.6666666666666666,6.0,4.666666666666667,False,0.1184071933122511,0.0215878246456402,-0.5450901666669999,0.150942244444,-8.17407655667,-0.0743797919271,0.0,15.2002
GdB2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,5.0,64.0,59.0,24.666666666666668,26.22222222222221,5.0,27.0,72.0,45.0,57.0,20.0,72.0,10.811,157.25,146.439,59.624,65.084,10.811,1586.0,2348.0,762.0,2094.0,338.6666666666667,2348.0,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,84.0,196.0,112.0,121.33333333333331,49.77777777777777,84.0,1.2,2.04,0.8400000000000001,1.76,0.3733333333333333,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,7.0,7.0,2.333333333333333,3.1111111111111107,0.0,3.0,10.0,7.0,5.333333333333333,3.1111111111111107,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,5.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,7.0,7.0,2.333333333333333,3.1111111111111107,0.0,5.0,16.0,11.0,8.666666666666666,4.888888888888888,5.0,7.1725,32.05,24.8775,15.464999999999998,11.056666666666665,7.1725,0.0,1.524,1.524,1.016,0.6773333333333333,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,175.33333333333334,12.444444444444448,166.0,2.0,0.6666666666666666,0.3333333333333333,2.333333333333333,False,0.1617173967757665,0.0359371992835036,-0.489222549167,0.000519133333333,-6.492891366669999,0.0631614691939,0.0,12.4474
FeSi,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,14.0,26.0,12.0,20.0,6.0,14.0,55.0,78.0,23.0,66.5,11.5,55.0,28.0855,55.845,27.7595,41.96525,13.87975,28.0855,1687.0,1811.0,124.0,1749.0,62.0,1687.0,8.0,14.0,6.0,11.0,3.0,8.0,3.0,4.0,1.0,3.5,0.5,3.0,111.0,132.0,21.0,121.5,10.5,111.0,1.83,1.9,0.0699999999999998,1.865,0.0349999999999999,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,10.73,20.44,9.71,15.585,4.855,10.73,0.0,0.773,0.773,0.3865,0.3865,0.0,0.0,2.1106628,2.1106628,1.0553314,1.0553314,0.0,227.0,229.0,2.0,228.0,1.0,227.0,2.0,1.0,3.0,0.0,False,0.0012242499937837,0.0003060624984459,-0.5141432525,-0.0027648875,-7.38053842,-0.0990656729167,0.176,10.9389
P2Os,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,15.0,76.0,61.0,35.333333333333336,27.111111111111114,15.0,57.0,83.0,26.0,74.33333333333333,11.555555555555555,83.0,30.973762,190.23,159.256238,84.05917466666666,70.78055022222222,30.973762,317.3,3306.0,2988.7,1313.5333333333333,1328.3111111111111,317.3,8.0,15.0,7.0,12.666666666666666,3.111111111111111,15.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,107.0,144.0,37.0,119.33333333333331,16.444444444444443,107.0,2.19,2.2,0.0100000000000002,2.1933333333333334,0.0044444444444445,2.19,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,5.0,22.0,17.0,10.666666666666666,7.555555555555554,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.333333333333333,0.4444444444444445,3.0,14.09,22.5702380952,8.4802380952,19.743492063466665,3.768994708977779,22.5702380952,0.0,1.625,1.625,1.0833333333333333,0.7222222222222223,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,66.0,85.33333333333333,2.0,2.0,2.0,2.0,4.666666666666667,False,2.499968750258041e-05,5.555486111684536e-06,-0.6889549176399999,0.0003143999999999,-7.869990228330001,0.000156631666666,0.996,14.8905
K2PtC2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,6.0,78.0,72.0,25.6,20.96,6.0,3.0,77.0,74.0,44.6,33.28,3.0,12.0107,195.084,183.0733,59.46040000000001,54.24944000000001,12.0107,336.53,3823.0,3486.4700000000003,2072.092,1400.7264,336.53,1.0,14.0,13.0,8.0,5.6,1.0,2.0,6.0,4.0,3.6,1.28,2.0,76.0,203.0,127.0,138.8,51.36,76.0,0.82,2.55,1.73,1.804,0.7872,0.82,1.0,2.0,1.0,1.4,0.48,1.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,14.0,14.0,2.8,4.48,0.0,1.0,24.0,23.0,6.8,6.88,1.0,0.0,1.0,1.0,0.6,0.48,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.4,1.28,1.0,5.64,73.1066666667,67.4666666667,34.50266666668,30.883200000016,5.64,0.0,4.496,4.496,1.7984000000000002,2.1580800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,214.2,16.160000000000004,194.0,1.4,0.8,1.8,2.8,False,0.5267942520624656,0.1187798356144389,-0.098204971,-1.648e-05,-5.43486702,-0.08220453025,1.105,24.1682
Sr2MnCu2(SO)2,5,0.4581228472908512,0.3563927033328696,0.293680717557935,0.2709674436492628,0.2552725325133099,8.0,38.0,30.0,23.0,9.77777777777778,8.0,8.0,88.0,80.0,60.66666666666666,25.33333333333333,8.0,15.9994,87.62,71.62060000000001,50.37764944444445,23.41817728395062,15.9994,54.8,1519.0,1464.2,802.3177777777778,516.2113580246913,54.8,2.0,16.0,14.0,10.77777777777778,4.7407407407407405,2.0,2.0,5.0,3.0,3.555555555555556,0.9382716049382716,2.0,66.0,195.0,129.0,126.11111111111111,36.098765432098766,66.0,0.95,3.44,2.49,2.143333333333333,0.7703703703703704,0.95,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,1.0,0.0,4.0,4.0,1.7777777777777777,1.9753086419753088,0.0,0.0,10.0,10.0,2.7777777777777777,3.703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.333333333333333,2.2222222222222223,2.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,2.0,2.0,0.8888888888888888,0.9876543209876544,0.0,0.0,5.0,5.0,0.5555555555555556,0.9876543209876542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,1.037037037037037,0.0,9.105,54.23,45.125,23.43014846743333,14.736256917837036,9.105,0.0,2.202,2.202,0.4893333333333333,0.7611851851851852,0.0,0.0,0.000310120689655,0.000310120689655,3.445785440611111e-05,6.125840783308641e-05,0.0,12.0,225.0,213.0,142.33333333333334,90.07407407407406,12.0,1.7777777777777777,1.7777777777777777,2.7777777777777777,0.0,False,0.7877573323062756,0.1318625815657893,-1.75128334504,0.548071511111,-5.25654262444,0.0351793283044,0.0,16.2217
Zr2SnC,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,6.0,50.0,44.0,34.0,14.0,40.0,44.0,80.0,36.0,61.25,17.25,44.0,12.0107,118.71,106.6993,78.292175,33.1407375,91.224,505.08,3823.0,3317.92,2146.02,838.49,2128.0,4.0,14.0,10.0,9.0,5.0,4.0,2.0,5.0,3.0,4.25,1.125,5.0,76.0,175.0,99.0,141.25,33.75,175.0,1.33,2.55,1.2199999999999998,1.7925,0.4624999999999999,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,10.0,3.5,3.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,6.5,3.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,8.0,8.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,8.0,5.64,33.285,27.645,21.32875,7.844374999999999,23.195,0.0,4.496,4.496,1.124,1.6860000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,194.0,53.0,180.75,19.875,194.0,2.0,1.0,3.5,0.0,True,0.3107146894533735,0.0558560826397658,-0.8083091160879999,0.0001549125,-8.36468752,-0.10426851433,0.0,18.2252
UB2Os3,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,5.0,92.0,87.0,55.0,33.333333333333336,76.0,20.0,72.0,52.0,55.833333333333336,11.944444444444445,57.0,10.811,238.02891,227.21791,138.39015166666664,85.05276777777777,190.23,1408.0,3306.0,1898.0,2670.333333333333,635.6666666666666,3306.0,3.0,13.0,10.0,8.833333333333334,2.777777777777778,8.0,2.0,7.0,5.0,4.833333333333333,1.8888888888888893,6.0,84.0,196.0,112.0,132.66666666666666,32.44444444444445,144.0,1.38,2.2,0.8200000000000003,2.01,0.2100000000000002,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,6.0,6.0,3.1666666666666665,2.833333333333333,6.0,0.0,14.0,14.0,7.5,6.5,14.0,3.0,22.0,19.0,13.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,9.0,9.0,3.5,2.333333333333333,4.0,0.0,11.0,11.0,1.8333333333333333,3.055555555555556,0.0,4.0,20.0,16.0,7.0,4.333333333333333,4.0,7.1725,20.025,12.8525,12.773333333333332,3.7338888888888895,14.09,0.0,1.524,1.524,0.508,0.6773333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,194.0,131.0,162.83333333333334,33.27777777777777,194.0,2.0,0.3333333333333333,3.1666666666666665,7.5,False,0.1547306964721815,0.0196897022526132,-0.3332510775,0.1996476833329999,-10.0542863933,-0.0363263102315,0.0,13.2627
Rb2PtC2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,6.0,78.0,72.0,32.8,21.44,6.0,4.0,77.0,73.0,45.0,32.8,4.0,12.0107,195.084,183.0733,78.0082,52.798,12.0107,312.46,3823.0,3510.54,2062.464,1408.4288,312.46,1.0,14.0,13.0,8.0,5.6,1.0,2.0,6.0,4.0,4.0,1.6,2.0,76.0,220.0,144.0,145.6,59.52,76.0,0.82,2.55,1.73,1.804,0.7872,0.82,1.0,2.0,1.0,1.4,0.48,1.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,14.0,14.0,2.8,4.48,0.0,1.0,24.0,23.0,6.8,6.88,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.4,1.28,1.0,5.64,90.7225,85.0825,41.549,39.3388,5.64,0.0,4.496,4.496,1.7984000000000002,2.1580800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,214.2,16.160000000000004,194.0,1.4,0.8,1.8,2.8,False,0.5267942520624656,0.1187798356144389,-0.070240019,1.042e-05,-5.353451654,-0.052329809638,1.385,26.6421
Tm3GaC,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,6.0,69.0,63.0,48.8,24.24,69.0,37.0,77.0,40.0,52.4,18.48,37.0,12.0107,168.93421,156.92351000000002,117.707266,61.4723328,168.93421,302.91,3823.0,3520.09,1915.982,762.8072,1818.0,3.0,14.0,11.0,7.2,5.040000000000001,3.0,2.0,6.0,4.0,4.8,1.44,6.0,76.0,190.0,114.0,153.6,43.68,190.0,1.25,2.55,1.2999999999999998,1.622,0.4463999999999999,1.25,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,13.0,13.0,7.8,6.24,13.0,4.0,15.0,11.0,12.4,3.3599999999999994,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,1.0,5.0,4.0,2.4,1.6799999999999995,1.0,5.64,29.78,24.14,22.7675,8.415000000000001,29.78,0.0,4.496,4.496,0.8992000000000001,1.4387200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,168.0,41.6,194.0,2.0,0.6,2.0,7.8,False,0.3445937456731593,0.055517610608965,1.1848101875,0.00033028,-3.94998881,1.53343402364,0.0,28.3825
Cs2PtC2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,6.0,78.0,72.0,40.0,27.2,6.0,5.0,77.0,72.0,45.4,32.32,5.0,12.0107,195.084,183.0733,96.98326076,67.97804860800001,12.0107,301.59,3823.0,3521.41,2058.116,1411.9072,301.59,1.0,14.0,13.0,8.0,5.6,1.0,2.0,6.0,4.0,4.4,1.92,2.0,76.0,244.0,168.0,155.2,71.03999999999999,76.0,0.79,2.55,1.7599999999999998,1.7919999999999998,0.8015999999999999,0.79,1.0,2.0,1.0,1.4,0.48,1.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,14.0,14.0,2.8,4.48,0.0,1.0,24.0,23.0,6.8,6.88,1.0,0.0,1.0,1.0,0.6,0.48,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.4,1.28,1.0,5.64,115.765,110.125,51.566,51.3592,5.64,0.0,4.496,4.496,1.7984000000000002,2.1580800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,214.2,16.160000000000004,194.0,1.4,0.8,1.8,2.8,False,0.5390197137891664,0.1217633157619139,-0.075787595,1.66e-05,-5.31562101,-0.0518369300267999,1.615,29.5118
NdSiRu,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,14.0,60.0,46.0,39.333333333333336,16.88888888888889,14.0,19.0,78.0,59.0,51.0,21.33333333333333,19.0,28.0855,144.242,116.1565,91.1325,42.03133333333333,28.0855,1294.0,2607.0,1313.0,1862.6666666666667,496.22222222222223,1294.0,3.0,14.0,11.0,8.333333333333334,3.777777777777778,3.0,3.0,6.0,3.0,4.666666666666667,1.111111111111111,3.0,111.0,201.0,90.0,152.66666666666666,32.22222222222222,111.0,1.14,2.2,1.0600000000000005,1.7466666666666668,0.4044444444444444,1.14,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,7.0,7.0,2.333333333333333,3.111111111111111,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,4.0,8.0,4.0,6.0,1.3333333333333333,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.333333333333333,4.444444444444445,0.0,4.0,10.0,6.0,6.0,2.6666666666666665,4.0,13.51,34.81,21.300000000000004,22.92,7.9266666666666685,13.51,0.0,0.773,0.773,0.2576666666666666,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,205.0,14.666666666666666,194.0,1.6666666666666667,0.6666666666666666,2.333333333333333,1.3333333333333333,False,0.2448961579109765,0.0446226064995415,-0.771551243333,0.00115275,-7.234817133330001,-0.0417693937525,0.0,20.6691
Ga2Os,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,31.0,76.0,45.0,46.0,20.0,31.0,57.0,74.0,17.0,68.33333333333333,7.555555555555557,74.0,69.723,190.23,120.507,109.892,53.55866666666666,69.723,302.91,3306.0,3003.09,1303.94,1334.7066666666667,302.91,8.0,13.0,5.0,11.333333333333334,2.222222222222222,13.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,122.0,144.0,22.0,129.33333333333334,9.77777777777778,122.0,1.81,2.2,0.3900000000000001,1.94,0.1733333333333334,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,6.0,10.0,4.0,8.666666666666666,1.777777777777778,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,13.0,22.0,9.0,16.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,5.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.666666666666667,0.4444444444444443,5.0,14.09,18.8575,4.767500000000002,17.268333333333334,2.1188888888888897,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,107.33333333333331,57.77777777777777,64.0,2.0,0.6666666666666666,8.666666666666666,4.666666666666667,False,0.0373111266314775,0.0082913614736616,-0.16094845,-0.00234391666667,-5.92417146333,0.0724652464029,1.035,14.446
PrFeAsO,4,0.5,0.3968502629920499,0.3298769776932235,0.3047534135511189,0.2871745887492587,8.0,59.0,51.0,31.5,14.5,8.0,17.0,87.0,70.0,60.75,24.75,17.0,15.9994,140.90765,124.90825,71.91841249999999,35.9962125,15.9994,54.8,1811.0,1756.2,1039.95,492.575,54.8,3.0,16.0,13.0,10.5,5.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,66.0,203.0,137.0,130.0,37.5,66.0,1.13,3.44,2.31,2.145,0.665,1.13,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.75,1.75,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,3.0,3.0,0.75,1.125,0.0,5.0,15.0,10.0,8.5,3.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.25,1.25,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,11.0,11.0,2.75,4.125,0.0,2.0,11.0,9.0,5.0,3.0,2.0,9.105,35.675,26.57,19.42125,9.50375,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,12.0,229.0,217.0,150.25,69.125,12.0,2.0,1.75,4.0,0.75,True,0.7365851201998697,0.1204664614565351,-1.71542318795,0.92396895,-6.71867663125,0.0960605829663,0.0,18.8268
DySi2Rh3,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,14.0,66.0,52.0,38.16666666666666,16.11111111111111,45.0,31.0,78.0,47.0,60.66666666666666,11.555555555555555,59.0,28.0855,162.5,134.4145,87.89791666666667,39.874944444444445,102.9055,1685.0,2237.0,552.0,1961.6666666666667,275.3333333333333,2237.0,3.0,14.0,11.0,9.666666666666666,2.888888888888889,9.0,3.0,6.0,3.0,4.5,1.0,5.0,111.0,192.0,81.0,140.0,19.33333333333333,142.0,1.22,2.28,1.0599999999999998,1.9766666666666663,0.3033333333333333,2.28,1.0,2.0,1.0,1.5,0.5,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,8.0,8.0,4.0,4.0,8.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,4.0,12.0,8.0,7.833333333333333,2.555555555555556,9.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,0.6666666666666666,1.1111111111111112,0.0,3.0,4.0,1.0,3.5,0.5,3.0,13.64,31.24,17.599999999999998,18.84,5.2,13.64,0.0,0.773,0.773,0.2576666666666666,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,220.5,8.833333333333334,225.0,1.5,0.6666666666666666,4.0,1.6666666666666667,False,0.2448961579109764,0.0323822916334283,-1.02622132611,0.000416516666667,-7.23613843167,-0.00349148323688,0.0,16.1495
HfGeRh,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,32.0,72.0,40.0,49.66666666666666,14.888888888888888,32.0,45.0,79.0,34.0,61.0,12.0,45.0,72.64,178.49,105.85,118.01183333333334,40.31877777777778,72.64,1211.4,2506.0,1294.6,1984.8,515.6,1211.4,4.0,14.0,10.0,9.0,3.333333333333333,4.0,4.0,6.0,2.0,5.0,0.6666666666666666,4.0,120.0,175.0,55.0,145.66666666666666,19.55555555555556,120.0,1.3,2.28,0.9799999999999998,1.8633333333333333,0.3755555555555554,1.3,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,2.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,9.0,18.0,9.0,13.666666666666666,3.111111111111111,9.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,8.0,8.0,3.333333333333333,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.0,2.0,3.0,13.64,23.005,9.364999999999998,19.615,3.983333333333333,13.64,0.0,0.383,0.383,0.1276666666666666,0.1702222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666663,13.77777777777778,194.0,1.6666666666666667,0.6666666666666666,6.666666666666667,4.666666666666667,False,0.2134507977865449,0.038879768901521,-0.8788807311110001,0.000345977777778,-8.161702774439998,-0.157063354377,0.0,16.5924
