pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
Nb6Ni6O,3,0.6572310573321178,0.5819503670942408,0.5301752893719187,0.5095799055662207,0.4946646754257932,8.0,41.0,33.0,32.46153846153846,7.881656804733727,28.0,47.0,87.0,40.0,56.53846153846154,8.80473372781065,47.0,15.9994,92.90638,76.90698,71.19985230769231,20.036794792899407,58.6934,54.8,2750.0,2695.2,2070.984615384615,626.7834319526627,1728.0,5.0,16.0,11.0,8.153846153846153,2.911242603550296,5.0,2.0,5.0,3.0,4.307692307692308,0.6390532544378698,4.0,66.0,164.0,98.0,138.0,24.0,124.0,1.6,3.44,1.84,1.8846153846153848,0.2627218934911241,1.6,1.0,2.0,1.0,1.5384615384615383,0.4970414201183432,1.0,0.0,4.0,4.0,0.3076923076923077,0.5680473372781065,0.0,0.0,8.0,8.0,5.538461538461538,2.272189349112426,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.384615384615385,2.414201183431953,5.0,0.0,1.0,1.0,0.4615384615384615,0.4970414201183432,0.0,0.0,2.0,2.0,0.1538461538461538,0.2840236686390532,0.0,0.0,6.0,6.0,3.692307692307693,2.1301775147929,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.307692307692308,2.485207100591716,2.0,9.105,18.18,9.075,13.85423076923077,3.99301775147929,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.2747975538461539,0.2959358272189349,0.0,12.0,229.0,217.0,210.46153846153845,30.532544378698237,225.0,1.5384615384615383,0.3076923076923077,5.538461538461538,0.0,False,0.5710436013209269,0.0410590031966436,0.181841939653,8.975e-05,-6.20896681462,0.7108291572200001,0.0,13.1191
NiC2(SN)2,4,0.5150787536377127,0.4177168197446951,0.3566615616760124,0.33439016282768,0.3189027145278522,6.0,28.0,22.0,12.285714285714286,6.612244897959185,6.0,61.0,88.0,27.0,79.28571428571429,6.530612244897958,77.0,12.0107,58.6934,46.6827,24.97974285714286,13.681191836734694,12.0107,63.05,3823.0,3759.95,1468.1171428571429,1419.8995918367343,63.05,10.0,16.0,6.0,14.285714285714286,1.3877551020408163,14.0,2.0,4.0,2.0,2.571428571428572,0.6530612244897959,2.0,71.0,124.0,53.0,89.71428571428571,18.53061224489796,71.0,1.91,3.04,1.13,2.607142857142857,0.2473469387755102,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.571428571428572,1.0612244897959182,2.0,0.0,8.0,8.0,1.1428571428571428,1.959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,5.714285714285714,1.3877551020408163,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.571428571428572,1.0612244897959182,2.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.857142857142857,0.7346938775510203,2.0,5.64,25.786875,20.146875,14.673035714285716,6.40545918367347,5.64,0.0,6.437,6.437,3.752857142857143,1.9584489795918367,2.202,0.0,0.5953947,0.5953947,0.0850563857142857,0.1458109469387755,0.0,70.0,225.0,155.0,163.0,53.142857142857146,70.0,2.0,2.571428571428572,1.1428571428571428,0.0,True,0.2732879792945982,0.0284406002628412,0.0949550751838,0.286611585714,-6.7504762542900005,0.292901698294,0.387,15.65
Co3W3C,3,0.6226998490772391,0.5432789229659131,0.4925017207641211,0.4731966729796665,0.4593318728835943,6.0,74.0,68.0,44.142857142857146,25.59183673469388,27.0,51.0,77.0,26.0,57.71428571428572,5.755102040816326,51.0,12.0107,183.84,171.8293,105.76146928571428,66.9244548979592,58.933195,1768.0,3823.0,2055.0,2887.428571428572,959.5102040816328,1768.0,6.0,14.0,8.0,8.428571428571429,2.0816326530612246,6.0,2.0,6.0,4.0,4.571428571428571,1.2244897959183674,4.0,76.0,162.0,86.0,134.28571428571428,23.755102040816325,126.0,1.88,2.55,0.6699999999999999,2.1814285714285715,0.2583673469387754,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,7.0,7.0,4.714285714285714,1.959183673469388,4.0,0.0,14.0,14.0,6.0,6.857142857142857,0.0,4.0,20.0,16.0,13.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,6.0,6.0,3.857142857142857,1.836734693877551,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.428571428571429,1.346938775510204,3.0,5.64,16.05,10.41,12.075,3.4071428571428584,10.245,0.0,4.496,4.496,0.6422857142857143,1.101061224489796,0.0,0.0,1.5484712,1.5484712,0.6636305142857143,0.7584348734693878,0.0,194.0,229.0,35.0,209.0,17.142857142857142,194.0,2.0,0.2857142857142857,4.714285714285714,6.0,False,0.1061568798287821,0.017330132326663,-0.0180725021429,0.481004728571,-9.92755705107,0.0710942588259,0.0,12.119000000000002
FeNi,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,26.0,28.0,2.0,27.0,1.0,26.0,55.0,61.0,6.0,58.0,3.0,55.0,55.845,58.6934,2.848399999999998,57.2692,1.424199999999999,55.845,1728.0,1811.0,83.0,1769.5,41.5,1728.0,8.0,10.0,2.0,9.0,1.0,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,132.0,8.0,128.0,4.0,124.0,1.83,1.91,0.0799999999999998,1.87,0.0399999999999999,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,10.32,10.73,0.4100000000000001,10.525,0.205,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,2.1106628,1.5152681,1.35302875,0.7576340500000001,0.5953947,225.0,229.0,4.0,227.0,2.0,225.0,2.0,0.0,7.0,0.0,False,0.0015987206823936,0.0003996801705984,-0.068796425,1.60665525,-7.006055085,-0.00939689803634,0.0,11.1844
MnZn3,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,25.0,30.0,5.0,28.75,1.875,30.0,52.0,69.0,17.0,64.75,6.375,69.0,54.938045,65.38,10.441954999999991,62.76951125,3.915733124999999,65.38,692.68,1519.0,826.32,899.26,309.87,692.68,7.0,12.0,5.0,10.75,1.875,12.0,4.0,4.0,0.0,4.0,0.0,4.0,122.0,139.0,17.0,126.25,6.375,122.0,1.55,1.65,0.0999999999999998,1.6249999999999998,0.0375,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,8.75,1.875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,5.0,10.75,1.875,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,10.4875862069,13.96,3.472413793100001,13.091896551725,1.302155172412501,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.0001162952586206,0.0,194.0,217.0,23.0,199.75,8.625,194.0,2.0,0.0,8.75,0.0,False,0.0024968776025399,0.0004681645504762,-0.0240053184483,0.653283775,-3.23025123,-0.0240053184483,0.0,13.816
Er2Si2O7,3,0.6863485850246136,0.6461085146520509,0.636847546393112,0.6363918918735771,0.6363640977380328,8.0,68.0,60.0,20.0,17.454545454545453,8.0,35.0,87.0,52.0,75.9090909090909,14.876033057851242,87.0,15.9994,167.259,151.25959999999998,45.698618181818176,44.20377520661156,15.9994,54.8,1770.0,1715.2,663.4181818181819,774.6049586776859,54.8,3.0,16.0,13.0,13.272727272727272,3.735537190082644,16.0,2.0,6.0,4.0,2.909090909090909,1.15702479338843,2.0,66.0,189.0,123.0,96.54545454545456,38.87603305785124,66.0,1.24,3.44,2.2,2.76,0.8654545454545454,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.909090909090909,1.3884297520661155,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.1818181818181817,3.5702479338842967,0.0,4.0,14.0,10.0,7.090909090909091,2.512396694214876,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.7272727272727273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3636363636363636,0.5950413223140496,0.0,2.0,4.0,2.0,2.363636363636364,0.5950413223140497,2.0,9.105,30.585,21.48,15.071363636363635,7.593553719008264,9.105,0.0,0.773,0.773,0.1405454545454545,0.2299834710743802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,84.18181818181819,91.86776859504133,12.0,2.0,2.909090909090909,0.0,2.1818181818181817,True,0.7018027205701127,0.136362386839991,-3.5229365573800004,3.21818181818e-05,-8.21743968636,0.00413824636364,5.071000000000001,12.6464
NdFe5,2,0.8498365855987975,0.8355496558274309,0.8333866598413104,0.8333348571344981,0.8333333418666663,26.0,60.0,34.0,31.666666666666668,9.444444444444445,26.0,19.0,55.0,36.0,49.0,10.0,55.0,55.845,144.242,88.39699999999999,70.57783333333333,24.55472222222222,55.845,1294.0,1811.0,517.0,1724.8333333333333,143.61111111111117,1811.0,3.0,8.0,5.0,7.166666666666667,1.3888888888888886,8.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,132.0,201.0,69.0,143.5,19.166666666666668,132.0,1.14,1.83,0.6900000000000002,1.715,0.1916666666666666,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,1.6666666666666667,6.0,0.0,4.0,4.0,0.6666666666666666,1.111111111111111,0.0,6.0,8.0,2.0,7.666666666666667,0.5555555555555554,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.333333333333333,1.111111111111111,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,4.0,10.0,6.0,5.0,1.6666666666666667,4.0,10.73,34.81,24.08,14.743333333333334,6.68888888888889,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.7588856666666668,0.5862952222222222,2.1106628,194.0,229.0,35.0,223.16666666666663,9.722222222222229,229.0,2.0,0.0,5.0,0.6666666666666666,False,0.1122143941556313,0.0155853325216154,0.0380641025,1.71601961667,-7.679003453330001,0.0380641025,0.0,14.7107
Ba2DyNbO6,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,8.0,66.0,58.0,26.7,22.44,8.0,9.0,87.0,78.0,61.8,30.24,87.0,15.9994,162.5,146.5006,62.605678,55.92753359999999,15.9994,54.8,2750.0,2695.2,676.38,745.8960000000001,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,6.0,4.0,3.5,1.8,2.0,66.0,215.0,149.0,118.2,62.64000000000001,66.0,0.89,3.44,2.55,2.524,1.0992000000000002,3.44,1.0,2.0,1.0,1.9,0.18,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,10.0,10.0,1.0,1.8,0.0,2.0,12.0,10.0,5.7,1.6199999999999997,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,7.0,7.0,2.3,1.2799999999999998,2.0,9.105,63.59,54.485,23.123,17.8102,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0,1.9,2.4,0.4,1.0,True,0.8032113561415081,0.1764070747027696,-3.29627948919,-9e-08,-7.864503718,-0.05742273275,3.073,15.23
Np3Si2,2,0.7211102550927979,0.6542132620377179,0.6150303314869644,0.6048951994087753,0.6010324601930125,14.0,93.0,79.0,61.4,37.92,93.0,22.0,78.0,56.0,44.4,26.879999999999995,22.0,28.0855,237.0,208.9145,153.4342,100.27896,237.0,917.0,1687.0,770.0,1225.0,369.6,917.0,3.0,14.0,11.0,7.4,5.279999999999999,3.0,3.0,7.0,4.0,5.4,1.92,7.0,111.0,190.0,79.0,158.4,37.92,190.0,1.36,1.9,0.5399999999999998,1.576,0.2591999999999999,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,4.0,7.0,3.0,5.8,1.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,9.0,9.0,5.4,4.32,9.0,0.0,10.0,10.0,6.0,4.8,10.0,4.0,19.0,15.0,13.0,7.2,19.0,18.45375,20.44,1.9862500000000016,19.24825,0.9534000000000014,18.45375,0.0,0.773,0.773,0.3092,0.37104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,227.0,165.0,128.0,79.2,62.0,2.0,0.8,0.6,2.4,False,0.0703062052430455,0.0168734892583309,-0.02047004725,2.38305823,-9.954591294,0.1336669845,0.0,21.3028
MnAu4,2,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,25.0,79.0,54.0,68.2,17.279999999999998,79.0,52.0,66.0,14.0,63.2,4.479999999999999,66.0,54.938045,196.966569,142.028524,168.5608642,45.44912767999999,196.966569,1337.33,1519.0,181.67000000000007,1373.664,58.13440000000005,1337.33,7.0,11.0,4.0,10.2,1.2800000000000005,11.0,4.0,6.0,2.0,5.6,0.6400000000000002,6.0,136.0,139.0,3.0,136.6,0.9599999999999966,136.0,1.55,2.54,0.99,2.342,0.3167999999999999,2.54,1.0,2.0,1.0,1.2,0.3199999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,9.0,1.6,10.0,0.0,14.0,14.0,11.2,4.48,14.0,7.0,25.0,18.0,21.4,5.760000000000001,25.0,0.0,1.0,1.0,0.8,0.3199999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,10.4875862069,16.7,6.2124137931,15.45751724138,1.987972413792,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.92386206896e-05,0.0,217.0,225.0,8.0,223.4,2.5599999999999965,225.0,1.2,0.0,9.0,11.2,False,0.2173150291269947,0.0347704046603191,-0.0840778007586,0.82549258,-4.502899842,-0.0161173596928,0.0,17.4373
CeOs2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,58.0,76.0,18.0,70.0,8.0,76.0,15.0,57.0,42.0,43.0,18.666666666666668,57.0,140.116,190.23,50.113999999999976,173.52533333333335,22.272888888888872,190.23,1071.0,3306.0,2235.0,2561.0,993.3333333333334,3306.0,3.0,8.0,5.0,6.333333333333333,2.2222222222222223,8.0,6.0,6.0,0.0,6.0,0.0,6.0,144.0,204.0,60.0,164.0,26.666666666666668,144.0,1.12,2.2,1.08,1.84,0.48,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333333333333333,2.2222222222222223,6.0,1.0,14.0,13.0,9.666666666666666,5.777777777777779,14.0,4.0,22.0,18.0,16.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.666666666666667,2.2222222222222223,4.0,0.0,13.0,13.0,4.333333333333333,5.777777777777779,0.0,4.0,22.0,18.0,10.0,8.0,4.0,14.09,37.24,23.15,21.80666666666667,10.28888888888889,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,4.333333333333333,9.666666666666666,False,0.2529326968628044,0.056207265969512,0.0311549025,0.00254791666667,-9.04521937833,0.0498436367576,0.0,19.41
Nd2AlNO3,4,0.5532833351724882,0.476031693092279,0.4399445213687564,0.4321213051141697,0.4293103294071499,7.0,60.0,53.0,23.428571428571427,20.897959183673468,8.0,19.0,87.0,68.0,64.85714285714286,26.20408163265306,87.0,14.0067,144.242,130.2353,53.924348371428565,51.61008664489795,15.9994,54.8,1294.0,1239.2,535.5600000000001,547.0828571428572,54.8,3.0,16.0,13.0,11.714285714285714,4.979591836734694,16.0,2.0,6.0,4.0,3.2857142857142856,1.5510204081632657,2.0,66.0,201.0,135.0,113.14285714285714,52.44897959183673,66.0,1.14,3.44,2.3,2.4642857142857144,1.0008163265306125,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.673469387755102,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,3.0,6.0,3.0,5.428571428571429,0.8163265306122448,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,2.0,10.0,8.0,4.857142857142857,2.9795918367346936,2.0,9.105,34.81,25.705,18.31196428571429,9.427448979591835,9.105,0.0,6.437,6.437,0.9195714285714286,1.5764081632653062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,120.42857142857144,92.93877551020408,12.0,2.0,2.2857142857142856,0.0,1.1428571428571428,True,0.7335317021864758,0.1615648466583076,-2.94193786757,-3.08285714286e-05,-7.93639494714,0.0754714984547,1.247,12.2822
Pu3Co,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,27.0,94.0,67.0,77.25,25.125,94.0,24.0,58.0,34.0,32.5,12.75,24.0,58.933195,244.0,185.066805,197.73329875,69.400051875,244.0,913.0,1768.0,855.0,1126.75,320.625,913.0,3.0,9.0,6.0,4.5,2.25,3.0,4.0,7.0,3.0,6.25,1.125,7.0,126.0,187.0,61.0,171.75,22.875,187.0,1.28,1.88,0.5999999999999999,1.43,0.2249999999999999,1.28,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,6.0,6.0,4.5,2.25,6.0,8.0,9.0,1.0,8.25,0.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,8.0,8.0,6.0,3.0,8.0,3.0,8.0,5.0,6.75,1.875,8.0,10.245,18.08,7.834999999999999,16.12125,2.938124999999999,18.08,0.0,0.0,0.0,0.0,0.0,0.0,0.3180036375,1.5484712,1.2304675625,0.625620528125,0.4614253359375,0.3180036375,11.0,194.0,183.0,56.75,68.625,11.0,2.0,0.0,1.75,4.5,False,0.0860688147287718,0.0161379027616447,0.1052267225,4.137558425,-12.3909521375,0.13384698125,0.0,22.5342
NiPb,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,28.0,82.0,54.0,55.0,27.0,28.0,61.0,81.0,20.0,71.0,10.0,61.0,58.6934,207.2,148.5066,132.9467,74.2533,58.6934,600.61,1728.0,1127.39,1164.305,563.6949999999999,600.61,10.0,14.0,4.0,12.0,2.0,10.0,4.0,6.0,2.0,5.0,1.0,4.0,124.0,146.0,22.0,135.0,11.0,124.0,1.91,2.33,0.4200000000000001,2.12,0.21,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,8.0,10.0,2.0,9.0,1.0,8.0,0.0,14.0,14.0,7.0,7.0,0.0,10.0,28.0,18.0,19.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,10.32,28.11,17.79,19.215,8.895,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.29769735,0.29769735,0.0,225.0,225.0,0.0,225.0,0.0,225.0,2.0,1.0,9.0,7.0,False,0.0431417331380903,0.0107854332845225,0.066326495,-0.0006375,-4.568965685,0.066326495,0.0,19.2771
BaRh2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,45.0,56.0,11.0,48.66666666666666,4.888888888888888,45.0,9.0,59.0,50.0,42.333333333333336,22.222222222222214,59.0,102.9055,137.327,34.421499999999995,114.37933333333336,15.298444444444447,102.9055,1000.0,2237.0,1237.0,1824.6666666666667,549.7777777777777,2237.0,2.0,9.0,7.0,6.666666666666667,3.1111111111111107,9.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444443,5.0,142.0,215.0,73.0,166.33333333333334,32.44444444444445,142.0,0.89,2.28,1.3899999999999997,1.8166666666666664,0.6177777777777776,2.28,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.666666666666667,3.1111111111111107,9.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,13.64,63.59,49.95,30.290000000000003,22.2,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.33333333333331,1.777777777777781,225.0,1.3333333333333333,0.0,5.333333333333333,0.0,False,0.3830855996792478,0.085130133262055,-0.0759775966667,0.149740766667,-5.56342313,-0.0759775966667,0.0,20.7073
Er2BiO2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,8.0,83.0,75.0,47.0,31.2,8.0,35.0,87.0,52.0,66.0,24.8,35.0,15.9994,208.9804,192.981,115.09944,79.280032,15.9994,54.8,1770.0,1715.2,838.8,744.96,54.8,3.0,16.0,13.0,10.6,6.08,3.0,2.0,6.0,4.0,4.4,1.92,2.0,66.0,189.0,123.0,131.6,52.48,66.0,1.24,3.44,2.2,2.276,0.9312,1.24,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2,1.7600000000000002,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,7.6,6.08,0.0,6.0,29.0,23.0,13.8,6.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,2.0,3.0,1.0,2.2,0.3200000000000001,2.0,9.105,32.95,23.845,22.466,10.6888,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,2.0,2.2,2.0,7.6,False,0.7018027205701127,0.1552523263995482,-2.8908573753500004,-3.384e-05,-7.333298152,-0.0706805118977,0.0,19.5016
