pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
Li3YBi2,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,3.0,83.0,80.0,35.666666666666664,32.66666666666667,3.0,1.0,86.0,85.0,31.166666666666668,36.55555555555555,1.0,6.941,208.9804,202.0394,87.94827500000001,81.007275,6.941,453.69,1799.0,1345.31,708.145,363.6183333333333,453.69,1.0,15.0,14.0,6.0,6.0,1.0,2.0,6.0,4.0,3.8333333333333335,1.833333333333333,2.0,128.0,190.0,62.0,145.0,17.0,128.0,0.98,2.02,1.04,1.366666666666667,0.4355555555555556,0.98,1.0,2.0,1.0,1.5,0.5,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.5,4.333333333333333,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,1.0,29.0,28.0,10.666666666666666,12.222222222222223,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,2.0,1.0,16.5933333333,32.95,16.356666666700004,24.67416666665,8.080833333350002,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,150.83333333333334,92.55555555555554,229.0,1.5,1.0,3.5,4.666666666666667,False,0.2369257963986639,0.048893268002562,-0.690680015833,-2.35333333333e-05,-4.06269720833,-0.0201344495562,0.0,22.4286
U8MnS17,3,0.7236495277779531,0.6758545602707563,0.6568367062997036,0.6543224925938311,0.6538809701098446,16.0,92.0,76.0,39.73076923076923,32.16568047337278,16.0,20.0,88.0,68.0,65.6923076923077,29.17159763313609,88.0,32.065,238.02891,205.96391,96.31824326923076,87.20656414201183,32.065,388.36,1519.0,1130.64,745.5815384615385,467.1358579881656,388.36,3.0,16.0,13.0,11.653846153846152,5.683431952662722,16.0,3.0,7.0,4.0,4.269230769230769,1.6804733727810652,3.0,105.0,196.0,91.0,134.30769230769232,38.325443786982255,105.0,1.38,2.58,1.2000000000000002,2.171153846153846,0.5346449704142013,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6153846153846154,1.8106508875739649,4.0,0.0,5.0,5.0,0.5,0.6538461538461539,0.0,0.0,3.0,3.0,0.9230769230769232,1.2781065088757395,0.0,6.0,7.0,1.0,6.038461538461538,0.07396449704142,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3076923076923077,0.9053254437869824,2.0,0.0,9.0,9.0,2.9615384615384617,3.872781065088757,0.0,0.0,11.0,11.0,3.3846153846153846,4.686390532544379,0.0,2.0,20.0,18.0,7.653846153846154,7.597633136094675,2.0,10.4875862069,25.786875,15.2992887931,23.425556200265383,3.0878784304221893,25.786875,0.0,2.202,2.202,1.4397692307692307,0.9967633136094676,2.202,0.0,0.000310120689655,0.000310120689655,1.1927718832884614e-05,2.293792083247041e-05,0.0,63.0,217.0,154.0,73.5,11.038461538461538,70.0,2.0,2.6153846153846154,0.5,0.9230769230769232,False,0.302323673928969,0.0667663379243407,-1.53788653546,0.577259507692,-7.86968275115,-0.0471323775363,0.0,20.9923
LaCuSO,4,0.5,0.3968502629920499,0.3298769776932235,0.3047534135511189,0.2871745887492587,8.0,57.0,49.0,27.5,15.5,8.0,13.0,88.0,75.0,63.0,25.0,13.0,15.9994,138.90547,122.90607,62.6289675,38.5967675,15.9994,54.8,1357.77,1302.97,748.4825000000001,526.9025,54.8,3.0,16.0,13.0,11.5,4.5,3.0,2.0,6.0,4.0,3.75,1.25,2.0,66.0,207.0,141.0,127.5,42.0,66.0,1.1,3.44,2.34,2.255,0.755,1.1,1.0,2.0,1.0,1.75,0.375,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,2.75,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.5,2.25,3.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.75,1.0,9.105,36.8975,27.7925,20.71484375,10.627343749999998,9.105,0.0,2.202,2.202,0.5505,0.82575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,125.25,84.25,12.0,1.75,2.0,2.75,0.0,False,0.7456133690005962,0.1275245299868479,-2.30349297289,5.84125e-05,-6.1924933375,0.00015248125,2.093,16.7769
UZnNi4,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,28.0,92.0,64.0,39.0,17.666666666666668,28.0,20.0,69.0,49.0,55.5,11.833333333333334,61.0,58.6934,238.02891,179.33551,89.697085,49.44394166666667,58.6934,692.68,1728.0,1035.3200000000002,1502.1133333333337,301.1822222222222,1728.0,3.0,12.0,9.0,9.166666666666666,2.055555555555556,10.0,4.0,7.0,3.0,4.5,0.8333333333333334,4.0,122.0,196.0,74.0,135.66666666666666,20.111111111111104,124.0,1.38,1.91,0.53,1.778333333333333,0.1755555555555555,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.166666666666667,2.055555555555556,8.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,6.0,12.0,6.0,9.666666666666666,1.2222222222222223,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.833333333333333,2.055555555555556,2.0,0.0,11.0,11.0,1.8333333333333333,3.055555555555556,0.0,0.0,20.0,20.0,4.666666666666667,5.111111111111112,2.0,10.32,20.025,9.704999999999998,12.544166666666667,2.965555555555555,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.3969298,0.2646198666666667,0.5953947,63.0,225.0,162.0,192.83333333333331,43.27777777777777,225.0,2.0,0.0,7.166666666666667,0.5,False,0.067815945104082,0.0098987692709499,-0.284217024167,-0.000585366666667,-6.08835928833,-0.0215283831674,0.0,13.3653
Ce2CdPt2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,48.0,78.0,30.0,64.0,11.2,58.0,15.0,70.0,55.0,45.2,24.16,15.0,112.411,195.084,82.673,156.56220000000002,30.81744,140.116,594.22,2041.4,1447.18,1363.804,542.0768,1071.0,3.0,12.0,9.0,7.6,3.68,3.0,5.0,6.0,1.0,5.8,0.3200000000000001,6.0,136.0,204.0,68.0,164.8,31.360000000000003,136.0,1.12,2.28,1.1599999999999997,1.698,0.4655999999999999,1.12,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,6.0,4.0,1.0,0.0,14.0,14.0,6.0,6.4,1.0,4.0,24.0,20.0,13.6,8.319999999999999,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,4.0,1.0,0.0,13.0,13.0,5.2,6.24,0.0,0.0,22.0,22.0,9.6,9.919999999999998,2.0,15.02,37.24,22.22,24.803000000000004,9.9496,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,206.4,14.88,194.0,1.6,0.0,6.0,6.0,False,0.2856626862640423,0.0586147977864443,-0.916259865,0.00187937,-5.429519058,-0.0410067728178,0.0,24.8774
ZrBeSi,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,4.0,40.0,36.0,19.33333333333333,13.777777777777777,4.0,44.0,78.0,34.0,63.0,12.666666666666666,44.0,9.012182,91.224,82.21181800000001,42.773894000000006,32.30007066666667,9.012182,1560.0,2128.0,568.0,1791.6666666666667,224.22222222222223,1560.0,2.0,14.0,12.0,6.666666666666667,4.888888888888889,2.0,2.0,5.0,3.0,3.333333333333333,1.1111111111111112,2.0,96.0,175.0,79.0,127.33333333333331,31.77777777777777,96.0,1.33,1.9,0.5699999999999998,1.6,0.1999999999999998,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.333333333333333,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,2.6666666666666665,0.0,7.89,23.195,15.305,17.175,6.19,7.89,0.0,0.773,0.773,0.2576666666666666,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,205.0,14.666666666666666,194.0,2.0,0.6666666666666666,0.6666666666666666,0.0,False,0.0780137787946897,0.0132409260878771,-0.74521518,1.88666666667e-05,-6.65430635833,-0.0974703770477,0.0,14.6022
KMnTe2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,19.0,52.0,33.0,37.0,15.0,52.0,3.0,90.0,87.0,58.75,31.25,90.0,39.0983,127.6,88.5017,87.30908625000001,40.29091375,127.6,336.53,1519.0,1182.47,825.2125,346.89375,722.66,1.0,16.0,15.0,10.0,6.0,16.0,4.0,5.0,1.0,4.5,0.5,5.0,138.0,203.0,65.0,154.5,24.25,138.0,0.82,2.1,1.2800000000000002,1.6425,0.4575,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,6.25,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,10.0,6.0,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,10.4875862069,73.1066666667,62.6190804598,38.28022988505,17.413218390825,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.0001162952586206,0.0,152.0,229.0,77.0,187.5,35.5,152.0,1.75,2.0,6.25,0.0,False,0.3360842366645266,0.058910792692747,-0.466240761365,0.999888975,-4.568062595,0.0576455903125,0.0,33.1334
SmN,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,7.0,62.0,55.0,34.5,27.5,7.0,23.0,82.0,59.0,52.5,29.5,23.0,14.0067,150.36,136.35330000000002,82.18335,68.17665000000001,14.0067,63.05,1345.0,1281.95,704.025,640.975,63.05,3.0,15.0,12.0,9.0,6.0,3.0,2.0,6.0,4.0,4.0,2.0,2.0,71.0,198.0,127.0,134.5,63.5,71.0,1.17,3.04,1.87,2.105,0.935,1.17,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,5.0,8.0,3.0,6.5,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,14.76875,33.23,18.46125,23.999375,9.230624999999998,14.76875,0.0,6.437,6.437,3.2185,3.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,180.0,14.0,166.0,2.0,1.5,0.0,3.0,True,0.5828147870350189,0.1457036967587547,-1.58647004142,3.095e-05,-8.00372435,0.000369905,0.0,16.0899
ErSnIr,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,50.0,77.0,27.0,65.0,10.0,50.0,35.0,80.0,45.0,58.333333333333336,15.555555555555555,35.0,118.71,192.217,73.50700000000002,159.39533333333333,27.12355555555556,118.71,505.08,2739.0,2233.92,1671.36,777.5200000000001,505.08,3.0,14.0,11.0,8.666666666666666,3.777777777777778,3.0,5.0,6.0,1.0,5.666666666666667,0.4444444444444443,5.0,139.0,189.0,50.0,156.33333333333334,21.777777777777786,139.0,1.24,2.2,0.9600000000000002,1.8,0.3733333333333333,1.24,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,10.0,10.0,5.666666666666667,3.777777777777777,0.0,0.0,14.0,14.0,8.666666666666666,5.777777777777779,0.0,14.0,23.0,9.0,17.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,2.0,4.0,2.0,3.0,0.6666666666666666,2.0,14.21,33.285,19.075,26.026666666666667,7.877777777777776,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66666666666663,30.444444444444446,141.0,2.0,0.6666666666666666,5.666666666666667,8.666666666666666,False,0.2057841473834534,0.0379593582123421,-0.88155048895,0.000706811111111,-6.65900174667,-0.157623948333,0.0,20.957
Tl2PtCl6,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664447,17.0,81.0,64.0,38.0,28.0,17.0,63.0,94.0,31.0,86.55555555555556,9.925925925925926,94.0,35.453,204.3833,168.9303,90.72984444444444,73.70245925925926,35.453,171.6,2041.4,1869.8,469.44444444444446,397.1259259259259,171.6,10.0,17.0,7.0,15.333333333333334,2.2222222222222223,17.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,102.0,145.0,43.0,115.33333333333331,17.77777777777778,102.0,1.62,3.16,1.54,2.7200000000000006,0.5866666666666666,3.16,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.555555555555556,1.9259259259259265,5.0,0.0,10.0,10.0,3.2222222222222223,4.296296296296297,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,7.0,27.0,20.0,13.333333333333334,8.444444444444445,7.0,0.0,1.0,1.0,0.1111111111111111,0.1975308641975308,0.0,0.0,5.0,5.0,1.7777777777777777,1.432098765432099,1.0,0.0,1.0,1.0,0.1111111111111111,0.1975308641975308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.3333333333333333,1.0,15.02,26.91,11.89,23.980555555555554,1.9912345679012349,24.4975,0.0,2.493,2.493,1.662,1.108,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,110.77777777777776,62.37037037037036,64.0,1.8888888888888888,3.555555555555556,3.2222222222222223,4.666666666666667,True,0.4472779356966061,0.0818490177570553,-1.02172338263,-4.47333333333e-05,-3.20264357667,-0.111026588617,1.617,26.8188
Tm3InN,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,7.0,69.0,62.0,52.6,19.68,69.0,37.0,82.0,45.0,53.6,19.92,37.0,14.0067,168.93421,154.92751,127.125466,50.170492800000005,168.93421,63.05,1818.0,1754.95,1189.36,754.368,1818.0,3.0,15.0,12.0,7.4,5.279999999999999,3.0,2.0,6.0,4.0,5.0,1.2,6.0,71.0,190.0,119.0,156.6,40.08,190.0,1.25,3.04,1.79,1.714,0.5568,1.25,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.8,0.9600000000000002,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,13.0,13.0,7.8,6.24,13.0,5.0,15.0,10.0,12.6,3.04,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,1.0,5.0,4.0,2.2,1.44,1.0,14.76875,29.78,15.01125,25.67375,4.9275,29.78,0.0,6.437,6.437,1.2874,2.0598400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,194.0,55.0,183.0,17.6,194.0,2.0,0.8,2.0,7.8,False,0.5511313621135028,0.08737762637023,-1.06621400707,0.00130716,-5.919164462,-0.08571413,0.0,21.0416
TlCrS2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,16.0,81.0,65.0,34.25,23.375,16.0,49.0,88.0,39.0,75.25,13.125,88.0,32.065,204.3833,172.3183,80.12734999999999,62.12797499999999,32.065,388.36,2180.0,1791.64,883.4300000000001,648.2850000000001,388.36,6.0,16.0,10.0,12.75,3.375,16.0,3.0,6.0,3.0,4.0,1.0,3.0,105.0,145.0,40.0,123.5,18.5,105.0,1.62,2.58,0.96,2.1100000000000003,0.47,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,3.75,3.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,6.0,27.0,21.0,11.25,7.875,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.75,1.75,2.0,11.19,26.91,15.72,22.4184375,5.614218749999999,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,140.75,70.75,70.0,1.75,2.25,3.75,3.5,True,0.2057841473834533,0.0495869699021817,-0.708511140757,0.749882675,-5.594920075,0.0193465928704,0.0,20.7033
Sm3TlC,3,0.66332495807108,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,6.0,81.0,75.0,54.6,19.44,62.0,23.0,77.0,54.0,44.4,25.68,23.0,12.0107,204.3833,192.3726,133.4948,48.59364000000001,150.36,577.0,3823.0,3246.0,1687.0,854.4,1345.0,3.0,14.0,11.0,7.2,5.040000000000001,3.0,2.0,6.0,4.0,5.2,1.2799999999999998,6.0,76.0,198.0,122.0,163.0,42.0,198.0,1.17,2.55,1.38,1.536,0.4392,1.17,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,6.4,3.04,6.0,4.0,27.0,23.0,11.0,6.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.8,3.8400000000000007,8.0,4.0,8.0,4.0,6.6,1.6800000000000002,8.0,5.64,33.23,27.59,26.448,8.323199999999996,33.23,0.0,4.496,4.496,0.8992000000000001,1.4387200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,177.2,13.439999999999998,166.0,2.0,0.6,2.0,6.4,False,0.3787986409945492,0.0591574646233339,-0.346711765,9.556e-05,-5.490871518,-0.11375183632,0.0,25.818
Ta2GaC,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,6.0,73.0,67.0,45.75,27.25,73.0,48.0,77.0,29.0,61.75,13.75,48.0,12.0107,180.94788,168.93718,110.907365,70.040515,180.94788,302.91,3823.0,3520.09,2676.4775,1186.78375,3290.0,5.0,14.0,9.0,9.25,4.25,5.0,2.0,6.0,4.0,4.5,1.5,6.0,76.0,170.0,94.0,134.5,35.5,170.0,1.5,2.55,1.0499999999999998,1.84,0.3549999999999998,1.5,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.75,0.75,0.0,0.0,10.0,10.0,4.0,3.0,3.0,0.0,14.0,14.0,7.0,7.0,14.0,4.0,19.0,15.0,13.75,5.25,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.25,2.25,0.0,0.0,7.0,7.0,3.5,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.75,1.25,7.0,5.64,18.8575,13.2175,15.184375,4.772187500000001,18.12,0.0,4.496,4.496,1.124,1.6860000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,179.0,57.5,229.0,2.0,0.75,4.0,7.0,False,0.240902461029019,0.0410765555439259,-0.519806473125,0.0005728125,-9.508301785,-0.0644003617614,0.0,14.4186
ErGeAu,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,32.0,79.0,47.0,59.66666666666666,18.444444444444446,32.0,35.0,79.0,44.0,60.0,16.666666666666668,35.0,72.64,196.966569,124.326569,145.6218563333333,48.65457088888888,72.64,1211.4,1770.0,558.5999999999999,1439.5766666666666,220.2822222222222,1211.4,3.0,14.0,11.0,9.333333333333334,4.222222222222222,3.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,4.0,120.0,189.0,69.0,148.33333333333334,27.111111111111114,120.0,1.24,2.54,1.3,1.93,0.4599999999999999,1.24,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,14.0,8.666666666666666,5.777777777777779,0.0,14.0,25.0,11.0,17.666666666666668,4.888888888888889,14.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,1.0,4.0,3.0,2.333333333333333,1.1111111111111112,1.0,16.7,30.585,13.885000000000002,23.43,4.77,16.7,0.0,0.383,0.383,0.1276666666666666,0.1702222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666663,13.77777777777778,194.0,1.6666666666666667,0.6666666666666666,6.666666666666667,8.666666666666666,False,0.3445937456731595,0.061130289000823,-0.519290973333,-0.0008527999999999,-4.670569265,0.220740231966,0.0,22.727
TbAgPb,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,47.0,82.0,35.0,64.66666666666667,11.777777777777777,47.0,29.0,81.0,52.0,58.333333333333336,19.555555555555557,29.0,107.8682,207.2,99.3318,157.99785,33.41976666666667,107.8682,600.61,1629.0,1028.39,1154.8466666666666,369.4911111111112,600.61,3.0,14.0,11.0,9.333333333333334,4.222222222222222,3.0,5.0,6.0,1.0,5.666666666666667,0.4444444444444443,5.0,145.0,194.0,49.0,161.66666666666666,21.555555555555557,145.0,1.21,2.33,1.12,1.8233333333333333,0.4088888888888889,1.21,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,14.0,7.666666666666667,5.111111111111111,0.0,11.0,28.0,17.0,16.666666666666668,7.555555555555556,11.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,1.0,5.0,4.0,3.333333333333333,1.5555555555555554,1.0,16.33,31.7366666667,15.4066666667,25.39222222223333,6.04148148148889,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666663,13.77777777777778,194.0,1.6666666666666667,0.6666666666666666,6.666666666666667,7.666666666666667,False,0.3149236588531833,0.0569271633928137,-0.203694722389,0.000199166666667,-4.14152623833,-0.0864533757575,0.0,24.9973
